Workspace.Military.Rocket Factory.Bruno.HumanoidRootPart.Shoot	SoundId=rbxassetid://2047319236
ReplicatedStorage.Benches.Metal Door.Angry Bunny.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Metal Door.Angry Bunny.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Metal Door.Bayou.Main.Knock	SoundId=rbxassetid://9116715146
ReplicatedStorage.Benches.Metal Door.Bayou.Main.Open	SoundId=rbxassetid://1143451761
ReplicatedStorage.Benches.Metal Door.Bayou.Main.Close	SoundId=rbxassetid://1143451828
ReplicatedStorage.Benches.Metal Door.Bayou.Main.Place	SoundId=rbxassetid://9119633070
ReplicatedStorage.Benches.Metal Door.Bayou.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Metal Door.Bayou.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Metal Door.Pixel.Main.Knock	SoundId=rbxassetid://9116715146
ReplicatedStorage.Benches.Metal Door.Pixel.Main.Open	SoundId=rbxassetid://1143451761
ReplicatedStorage.Benches.Metal Door.Pixel.Main.Close	SoundId=rbxassetid://1143451828
ReplicatedStorage.Benches.Metal Door.Pixel.Main.Place	SoundId=rbxassetid://9119633070
ReplicatedStorage.Benches.Metal Door.Pixel.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Metal Door.Pixel.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Metal Door.Industrial.Main.Knock	SoundId=rbxassetid://9116715146
ReplicatedStorage.Benches.Metal Door.Industrial.Main.Open	SoundId=rbxassetid://1143451761
ReplicatedStorage.Benches.Metal Door.Industrial.Main.Close	SoundId=rbxassetid://1143451828
ReplicatedStorage.Benches.Metal Door.Industrial.Main.Place	SoundId=rbxassetid://9119633070
ReplicatedStorage.Benches.Metal Door.Industrial.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Metal Door.Industrial.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Metal Door.Demon.Main.Knock	SoundId=rbxassetid://9116715146
ReplicatedStorage.Benches.Metal Door.Demon.Main.Open	SoundId=rbxassetid://1143451761
ReplicatedStorage.Benches.Metal Door.Demon.Main.Close	SoundId=rbxassetid://1143451828
ReplicatedStorage.Benches.Metal Door.Demon.Main.Place	SoundId=rbxassetid://9119633070
ReplicatedStorage.Benches.Metal Door.Demon.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Metal Door.Demon.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Metal Window Bars.Default.Main.Place	SoundId=rbxassetid://9119633070
ReplicatedStorage.Benches.Triangle Trap Door.Default.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Triangle Trap Door.Default.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Triangle Trap Door.Default.Main.Knock	SoundId=rbxassetid://9116715146
ReplicatedStorage.Benches.Triangle Trap Door.Default.Main.Open	SoundId=rbxassetid://9116718239
ReplicatedStorage.Benches.Triangle Trap Door.Default.Main.Place	SoundId=rbxassetid://9119633070
ReplicatedStorage.Benches.Locked Metal Crate.Default.Main.ChainBreak	SoundId=rbxassetid://9113757040
ReplicatedStorage.Benches.Locked Metal Crate.Default.Main.ChainRattle	SoundId=rbxassetid://9113763639
ReplicatedStorage.Benches.Jail Door.Default.Main.Open	SoundId=rbxassetid://9116710054
ReplicatedStorage.Benches.Jail Door.Default.Main.Close	SoundId=rbxassetid://9116709563
ReplicatedStorage.Benches.Jail Door.Default.Main.Place	SoundId=rbxassetid://9116758187
ReplicatedStorage.Benches.Jail Door.Default.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Jail Door.Default.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Pink Keycard Door.Default.Main.Close	SoundId=rbxassetid://1143451828
ReplicatedStorage.Benches.Pink Keycard Door.Default.Main.Open	SoundId=rbxassetid://1143451761
ReplicatedStorage.Benches.Power Cell Box.Default.Main.ParticleHolder.Sparkling	SoundId=rbxassetid://9114237976
ReplicatedStorage.Benches.Small Storage Box.Medical.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Small Storage Box.Medical.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Small Storage Box.Medical.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Small Storage Box.Default.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Small Storage Box.Default.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Small Storage Box.Default.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Small Storage Box.Gremlin.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Small Storage Box.Gremlin.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Small Storage Box.Gremlin.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Small Storage Box.Burger.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Small Storage Box.Burger.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Small Storage Box.Burger.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Small Storage Box.Comic.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Small Storage Box.Comic.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Small Storage Box.Comic.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Small Storage Box.Monster.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Small Storage Box.Monster.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Small Storage Box.Monster.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Cooking Pot.Default.Main.Place	SoundId=rbxassetid://9118646432
ReplicatedStorage.Benches.Cooking Pot.Default.Main.ParticleHolder.On	SoundId=rbxassetid://9112780462
ReplicatedStorage.Benches.Electric Furnace.Default.Main.Place	SoundId=rbxassetid://9119633070
ReplicatedStorage.Benches.Electric Furnace.Default.Main.On	SoundId=rbxassetid://9112780462
ReplicatedStorage.Benches.Electric Furnace.ICBM.Main.Place	SoundId=rbxassetid://9119633070
ReplicatedStorage.Benches.Electric Furnace.ICBM.Main.On	SoundId=rbxassetid://9112780462
ReplicatedStorage.Benches.Black Keycard Door.Default.Main.Close	SoundId=rbxassetid://1143451828
ReplicatedStorage.Benches.Black Keycard Door.Default.Main.Open	SoundId=rbxassetid://1143451761
ReplicatedStorage.Benches.Campfire.Skulls.Main.Place	SoundId=rbxassetid://9118646432
ReplicatedStorage.Benches.Campfire.Skulls.Main.ParticleHolder.On	SoundId=rbxassetid://9112780462
ReplicatedStorage.Benches.Campfire.Default.Main.Place	SoundId=rbxassetid://9118646432
ReplicatedStorage.Benches.Campfire.Default.Main.ParticleHolder.On	SoundId=rbxassetid://9112780462
ReplicatedStorage.Benches.Wooden Boat.Default.EngineMain.On	SoundId=rbxassetid://130436247442902
ReplicatedStorage.Benches.Wooden Boat.Default.Main.Nudge	SoundId=rbxassetid://9119671076
ReplicatedStorage.Benches.Wooden Double Door.Rainbow.Main.Open	SoundId=rbxassetid://9117506603
ReplicatedStorage.Benches.Wooden Double Door.Rainbow.Main.Knock	SoundId=rbxassetid://9120918288
ReplicatedStorage.Benches.Wooden Double Door.Rainbow.Main.Close	SoundId=rbxassetid://9113366556
ReplicatedStorage.Benches.Wooden Double Door.Rainbow.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Wooden Double Door.Rainbow.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Wooden Double Door.Rainbow.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Wooden Double Door.Default.Main.Open	SoundId=rbxassetid://9117506603
ReplicatedStorage.Benches.Wooden Double Door.Default.Main.Knock	SoundId=rbxassetid://9120918288
ReplicatedStorage.Benches.Wooden Double Door.Default.Main.Close	SoundId=rbxassetid://9113366556
ReplicatedStorage.Benches.Wooden Double Door.Default.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Wooden Double Door.Default.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Wooden Double Door.Default.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Wooden Double Door.Cherry Blossom.Main.Open	SoundId=rbxassetid://9117506603
ReplicatedStorage.Benches.Wooden Double Door.Cherry Blossom.Main.Knock	SoundId=rbxassetid://9120918288
ReplicatedStorage.Benches.Wooden Double Door.Cherry Blossom.Main.Close	SoundId=rbxassetid://9113366556
ReplicatedStorage.Benches.Wooden Double Door.Cherry Blossom.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Wooden Double Door.Cherry Blossom.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Wooden Double Door.Cherry Blossom.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Wooden Double Door.Barn Doors.Main.Open	SoundId=rbxassetid://9117506603
ReplicatedStorage.Benches.Wooden Double Door.Barn Doors.Main.Knock	SoundId=rbxassetid://9120918288
ReplicatedStorage.Benches.Wooden Double Door.Barn Doors.Main.Close	SoundId=rbxassetid://9113366556
ReplicatedStorage.Benches.Wooden Double Door.Barn Doors.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Wooden Double Door.Barn Doors.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Wooden Double Door.Barn Doors.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Scarecrow.Default.Main.ScarySound1	SoundId=rbxassetid://1841093017
ReplicatedStorage.Benches.Scarecrow.Default.Main.ScarySound2	SoundId=rbxassetid://5480405924
ReplicatedStorage.Benches.Scarecrow.Default.Main.ScarySound3	SoundId=rbxassetid://5721957175
ReplicatedStorage.Benches.Scarecrow.Default.Main.ScarySound4	SoundId=rbxassetid://1837829467
ReplicatedStorage.Benches.Wool Plant Seed.Default.Plant.Place	SoundId=rbxassetid://9114098785
ReplicatedStorage.Benches.Tomato Plant Seed.Default.Plant.Place	SoundId=rbxassetid://9114098785
ReplicatedStorage.Benches.Large Planter Box.Default.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Chicken House.Default.Main.Ambience	SoundId=rbxassetid://3546745391
ReplicatedStorage.Benches.Chicken House.Default.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Jail Wall.Default.Main.Place	SoundId=rbxassetid://9116758187
ReplicatedStorage.Benches.Crude Fuel Generator.Default.Main.Place	SoundId=rbxassetid://9118646432
ReplicatedStorage.Benches.Garage Door.Default.Main.Knock	SoundId=rbxassetid://9116715146
ReplicatedStorage.Benches.Garage Door.Default.Main.Open	SoundId=rbxassetid://9113910179
ReplicatedStorage.Benches.Garage Door.Default.Main.Place	SoundId=rbxassetid://9119633070
ReplicatedStorage.Benches.Garage Door.Default.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Garage Door.Default.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Garage Door.King of the street.Main.Knock	SoundId=rbxassetid://9116715146
ReplicatedStorage.Benches.Garage Door.King of the street.Main.Open	SoundId=rbxassetid://9113910179
ReplicatedStorage.Benches.Garage Door.King of the street.Main.Place	SoundId=rbxassetid://9119633070
ReplicatedStorage.Benches.Garage Door.King of the street.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Garage Door.King of the street.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Garage Door.Cryo.Main.Knock	SoundId=rbxassetid://9116715146
ReplicatedStorage.Benches.Garage Door.Cryo.Main.Open	SoundId=rbxassetid://9113910179
ReplicatedStorage.Benches.Garage Door.Cryo.Main.Place	SoundId=rbxassetid://9119633070
ReplicatedStorage.Benches.Garage Door.Cryo.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Garage Door.Cryo.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Garage Door.Surprise Meow.Main.Knock	SoundId=rbxassetid://9116715146
ReplicatedStorage.Benches.Garage Door.Surprise Meow.Main.Open	SoundId=rbxassetid://9113910179
ReplicatedStorage.Benches.Garage Door.Surprise Meow.Main.Place	SoundId=rbxassetid://9119633070
ReplicatedStorage.Benches.Garage Door.Surprise Meow.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Garage Door.Surprise Meow.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Garage Door.Blob.Main.Knock	SoundId=rbxassetid://9116715146
ReplicatedStorage.Benches.Garage Door.Blob.Main.Open	SoundId=rbxassetid://9113910179
ReplicatedStorage.Benches.Garage Door.Blob.Main.Place	SoundId=rbxassetid://9119633070
ReplicatedStorage.Benches.Garage Door.Blob.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Garage Door.Blob.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Garage Door.Grand Prix.Main.Knock	SoundId=rbxassetid://9116715146
ReplicatedStorage.Benches.Garage Door.Grand Prix.Main.Open	SoundId=rbxassetid://9113910179
ReplicatedStorage.Benches.Garage Door.Grand Prix.Main.Place	SoundId=rbxassetid://9119633070
ReplicatedStorage.Benches.Garage Door.Grand Prix.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Garage Door.Grand Prix.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Garage Door.King Raid.Main.Knock	SoundId=rbxassetid://9116715146
ReplicatedStorage.Benches.Garage Door.King Raid.Main.Open	SoundId=rbxassetid://9113910179
ReplicatedStorage.Benches.Garage Door.King Raid.Main.Place	SoundId=rbxassetid://9119633070
ReplicatedStorage.Benches.Garage Door.King Raid.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Garage Door.King Raid.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Garage Door.Witch.Main.Knock	SoundId=rbxassetid://9116715146
ReplicatedStorage.Benches.Garage Door.Witch.Main.Open	SoundId=rbxassetid://9113910179
ReplicatedStorage.Benches.Garage Door.Witch.Main.Place	SoundId=rbxassetid://9119633070
ReplicatedStorage.Benches.Garage Door.Witch.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Garage Door.Witch.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Bed.Default.Main.Place	SoundId=rbxassetid://9119069007
ReplicatedStorage.Benches.Bed.Pixel.Main.Place	SoundId=rbxassetid://9119069007
ReplicatedStorage.Benches.Ladder.Default.Main.Place	SoundId=rbxassetid://9114558729
ReplicatedStorage.Benches.Timed Crate.Default.Main.Beep	SoundId=rbxassetid://4843088994
ReplicatedStorage.Benches.Locked Wooden Crate.Default.Main.ChainRattle	SoundId=rbxassetid://9113763639
ReplicatedStorage.Benches.Locked Wooden Crate.Default.Main.ChainBreak	SoundId=rbxassetid://9113757040
ReplicatedStorage.Benches.Base Cabinet.Default.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Base Cabinet.Default.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Base Cabinet.Default.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Base Cabinet.Server.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Base Cabinet.Server.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Base Cabinet.Server.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Base Cabinet.Winter Wrap.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Base Cabinet.Winter Wrap.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Base Cabinet.Winter Wrap.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Loom.Default.Main.On	SoundId=rbxassetid://9113838862
ReplicatedStorage.Benches.Loom.Default.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Small Planter Box.Default.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Blueberry Plant Seed.Default.Plant.Place	SoundId=rbxassetid://9114098785
ReplicatedStorage.Benches.Barrel Light.Default.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Glass Window.Default.Main.Place	SoundId=rbxassetid://9120761249
ReplicatedStorage.Benches.Storage Cabinet.Monster.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Storage Cabinet.Winter Wrap.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Storage Cabinet.Tyrant.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Storage Cabinet.Neon Comps.OldMain.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Storage Cabinet.Neon Comps.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Storage Cabinet.Neon Wood.OldMain.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Storage Cabinet.Neon Wood.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Storage Cabinet.Neon Tools.OldMain.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Storage Cabinet.Neon Tools.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Storage Cabinet.Neon Food.OldMain.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Storage Cabinet.Neon Food.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Storage Cabinet.Hades.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Storage Cabinet.Neon Meds.OldMain.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Storage Cabinet.Neon Meds.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Storage Cabinet.Default.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Storage Cabinet.Gift Wrap.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Storage Cabinet.Neon Ore.OldMain.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Storage Cabinet.Neon Ore.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Storage Cabinet.Neon Armor.OldMain.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Storage Cabinet.Neon Armor.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Storage Cabinet.Neon Guns.OldMain.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Storage Cabinet.Neon Guns.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Storage Cabinet.Neon Boom.OldMain.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Storage Cabinet.Neon Boom.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Storage Cabinet.Server.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Pumpkin Plant Seed.Default.Plant.Place	SoundId=rbxassetid://9114098785
ReplicatedStorage.Benches.Large Storage Box.Industrial Resources.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Large Storage Box.Industrial Resources.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Large Storage Box.Industrial Resources.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Large Storage Box.Industrial Medical.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Large Storage Box.Industrial Medical.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Large Storage Box.Industrial Medical.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Large Storage Box.Forged.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Large Storage Box.Forged.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Large Storage Box.Forged.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Large Storage Box.Industrial Guns.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Large Storage Box.Industrial Guns.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Large Storage Box.Industrial Guns.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Large Storage Box.Festive.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Large Storage Box.Festive.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Large Storage Box.Festive.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Large Storage Box.Ouja.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Large Storage Box.Ouja.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Large Storage Box.Ouja.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Large Storage Box.Canvas.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Large Storage Box.Canvas.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Large Storage Box.Canvas.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Large Storage Box.Industrial Armor.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Large Storage Box.Industrial Armor.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Large Storage Box.Industrial Armor.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Large Storage Box.Gremlin.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Large Storage Box.Gremlin.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Large Storage Box.Gremlin.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Large Storage Box.Skull.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Large Storage Box.Skull.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Large Storage Box.Skull.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Large Storage Box.Coffin.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Large Storage Box.Coffin.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Large Storage Box.Coffin.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Large Storage Box.Egg Sketch.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Large Storage Box.Egg Sketch.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Large Storage Box.Egg Sketch.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Large Storage Box.Industrial Components.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Large Storage Box.Industrial Components.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Large Storage Box.Industrial Components.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Large Storage Box.Default.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Large Storage Box.Default.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Large Storage Box.Default.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Large Storage Box.Game Buddy.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Large Storage Box.Game Buddy.Main.Denied	SoundId=rbxassetid://9113880610
ReplicatedStorage.Benches.Large Storage Box.Game Buddy.Main.Beep	SoundId=rbxassetid://9117060368
ReplicatedStorage.Benches.Blast Furnace.Default.FirePart.ParticleHolder.On	SoundId=rbxassetid://9112839813
ReplicatedStorage.Benches.Blast Furnace.Robot.FirePart.ParticleHolder.On	SoundId=rbxassetid://9112839813
ReplicatedStorage.Benches.Blast Furnace.Steampunk.FirePart.ParticleHolder.On	SoundId=rbxassetid://9112839813
ReplicatedStorage.Benches.Landmine Trap.Default.Main.Place	SoundId=rbxassetid://9116771817
ReplicatedStorage.Benches.Landmine Trap.Default.Main.Step	SoundId=rbxassetid://9113400133
ReplicatedStorage.Benches.Bear Trap.Default.Main.Place	SoundId=rbxassetid://9125671948
ReplicatedStorage.Benches.Bear Trap.Default.Main.Close	SoundId=rbxassetid://9116644054
ReplicatedStorage.Benches.Bear Trap.Default.Main.Open	SoundId=rbxassetid://9116259834
ReplicatedStorage.Benches.Shotgun Turret.Default.Main.Shoot	SoundId=rbxassetid://6060055843
ReplicatedStorage.Benches.Metal Spikes.Default.Main.Place	SoundId=rbxassetid://9114558729
ReplicatedStorage.Benches.Shop Machine.Default.Main.Place	SoundId=rbxassetid://9113100200
ReplicatedStorage.Benches.Shop Machine.Default.Main.Purchasing	SoundId=rbxassetid://9118338809
ReplicatedStorage.Benches.Shop Machine.Default.Main.Purchase	SoundId=rbxassetid://9120300236
ReplicatedStorage.Benches.Cow Pasture.Default.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Cow Pasture.Default.Main.Ambience	SoundId=rbxassetid://17515516417
ReplicatedStorage.Benches.Door.Default.Main.Close	SoundId=rbxassetid://1143451828
ReplicatedStorage.Benches.Door.Default.Main.Open	SoundId=rbxassetid://1143451761
ReplicatedStorage.Benches.Door.Default.Main.Knock	SoundId=rbxassetid://9116715146
ReplicatedStorage.Benches.Door.Industrial.Main.Close	SoundId=rbxassetid://1143451828
ReplicatedStorage.Benches.Door.Industrial.Main.Open	SoundId=rbxassetid://1143451761
ReplicatedStorage.Benches.Door.Industrial.Main.Knock	SoundId=rbxassetid://9116715146
ReplicatedStorage.Benches.Door.Sub.Main.Close	SoundId=rbxassetid://1143451828
ReplicatedStorage.Benches.Door.Sub.Main.Open	SoundId=rbxassetid://1143451761
ReplicatedStorage.Benches.Door.Sub.Main.Knock	SoundId=rbxassetid://9116715146
ReplicatedStorage.Benches.Auto Turret.Default.Top.PowerOn	SoundId=rbxassetid://2046436264
ReplicatedStorage.Benches.Auto Turret.Default.Top.TurretIdle	SoundId=rbxassetid://94591420347150
ReplicatedStorage.Benches.Auto Turret.Default.Top.NewTarget	SoundId=rbxassetid://93440821784388
ReplicatedStorage.Benches.Auto Turret.Default.Top.Shoot	SoundId=rbxassetid://801141547
ReplicatedStorage.Benches.Auto Turret.Default.Main.Place	SoundId=rbxassetid://9119633070
ReplicatedStorage.Benches.Lemon Plant Seed.Default.Plant.Place	SoundId=rbxassetid://9114098785
ReplicatedStorage.Benches.Raspberry Plant Seed.Default.Plant.Place	SoundId=rbxassetid://9114098785
ReplicatedStorage.Benches.Yellow Keycard Door.Default.Main.Close	SoundId=rbxassetid://1143451828
ReplicatedStorage.Benches.Yellow Keycard Door.Default.Main.Open	SoundId=rbxassetid://1143451761
ReplicatedStorage.Benches.Clan Table.Default.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Wooden Window Bars.Default.Main.Place	SoundId=rbxassetid://9114129572
ReplicatedStorage.Benches.Military Boat.Default.EngineHandle.On	SoundId=rbxassetid://151570121
