class	path	image
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.AutoTurret.Slot1.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.AutoTurret.Slot1.Empty	rbxassetid://1554578227
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.AutoTurret.Slot1	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.AutoTurret.Slot2.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.AutoTurret.Slot2.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.AutoTurret.Slot2	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.AutoTurret.Slot3.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.AutoTurret.Slot3.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.AutoTurret.Slot3	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.AutoTurret.Slot4.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.AutoTurret.Slot4.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.AutoTurret.Slot4	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.AutoTurret.Slot5.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.AutoTurret.Slot5.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.AutoTurret.Slot5	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.AutoTurret.Slot6.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.AutoTurret.Slot6.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.AutoTurret.Slot6	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Armor.Slot1.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Armor.Slot1	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Armor.Slot2.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Armor.Slot2	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Armor.Slot3.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Armor.Slot3	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Armor.Slot4.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Armor.Slot4	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Armor.Slot5.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Armor.Slot5	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Armor.Slot6.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Armor.Slot6	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Armor.Slot7.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Armor.Slot7	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Armor.Slot8.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Armor.Slot8.Empty	rbxassetid://16844592716
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Armor.Slot8	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Backpack.Slot1.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Backpack.Slot1	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.CraftingConsole.ImageLabel	rbxasset://textures/ui/Controls/XboxController/ButtonY@2x.png
ImageLabel	ReplicatedStorage.UIs.Main.Cold.ImageLabel	rbxassetid://17234465697
ImageLabel	ReplicatedStorage.UIs.Main.Hot.ImageLabel	rbxassetid://139387507125447
ImageLabel	ReplicatedStorage.UIs.Main.NVGFilmGrain	rbxassetid://28756351
ImageLabel	ReplicatedStorage.UIs.Main.NVGVignette	rbxassetid://7553183830
ImageLabel	ReplicatedStorage.UIs.Main.WireCutterInfo.ImageLabel	rbxassetid://88959343384498
ImageLabel	ReplicatedStorage.UIs.Main.WireCutterInfo.PowerThroughput.ImageLabel	rbxassetid://121415955629355
ImageLabel	ReplicatedStorage.UIs.Main.WireCutterInfo	rbxassetid://99851851
ImageLabel	ReplicatedStorage.UIs.Main.GamepadControls.TopControls.Inventory.ImageLabel	rbxasset://textures/ui/Controls/XboxController/ButtonY@2x.png
ImageLabel	ReplicatedStorage.UIs.Main.GamepadControls.TopControls.xtra.ImageLabel	rbxassetid://13352947210
ImageLabel	ReplicatedStorage.UIs.Main.GamepadControls.TopControls.Interact.ImageLabel	rbxasset://textures/ui/Controls/XboxController/ButtonA@2x.png
ImageLabel	ReplicatedStorage.UIs.Main.GamepadControls.TopControls.xtra.ImageLabel	rbxassetid://13352945562
ImageLabel	ReplicatedStorage.UIs.Main.GamepadControls.TopControls.ToggleUINavigation.ImageLabel	rbxasset://textures/ui/Controls/XboxController/ButtonB@2x.png
ImageLabel	ReplicatedStorage.UIs.Main.GamepadControls.TopControls.OpenMap.ImageLabel	rbxasset://textures/ui/Controls/XboxController/DPadDown@2x.png
ImageLabel	ReplicatedStorage.UIs.Main.GamepadControls.TopControls.OpenSettings.ImageLabel	rbxasset://textures/ui/Controls/XboxController/DPadUp@2x.png
ImageLabel	ReplicatedStorage.UIs.Main.GamepadControls.TopControls.RespawnCharacter.ImageLabel	rbxasset://textures/ui/Controls/XboxController/ButtonRS@2x.png
ImageLabel	ReplicatedStorage.UIs.Main.GamepadControls.TopControls.xtra.ImageLabel	rbxasset://textures/ui/Controls/XboxController/ButtonRB@2x.png
ImageLabel	ReplicatedStorage.UIs.Main.GamepadControls.TopControls.OpenChat.ImageLabel	rbxasset://textures/ui/Controls/XboxController/DPadDown@2x.png
ImageLabel	ReplicatedStorage.UIs.Main.GamepadControls.ToolbarRight.ImageLabel	rbxasset://textures/ui/Controls/XboxController/ButtonRB@2x.png
ImageLabel	ReplicatedStorage.UIs.Main.GamepadControls.ToolbarLeft.ImageLabel	rbxasset://textures/ui/Controls/XboxController/ButtonLB@2x.png
ImageLabel	ReplicatedStorage.UIs.Main.GamepadControls.ToolTip.DragEntry.ImageLabel	rbxasset://textures/ui/Controls/XboxController/ButtonA@2x.png
ImageLabel	ReplicatedStorage.UIs.Main.GamepadControls.ToolTip.MenuEntry.ImageLabel	rbxasset://textures/ui/Controls/XboxController/ButtonX@2x.png
ImageLabel	ReplicatedStorage.UIs.Main.GamepadControls.ToolTip.TransferEntry.ImageLabel	rbxasset://textures/ui/Controls/XboxController/ButtonRT@2x.png
ImageLabel	ReplicatedStorage.UIs.Main.GamepadControls.Interaction.xtra.ImageLabel	rbxasset://textures/ui/Controls/XboxController/ButtonX@2x.png
ImageLabel	ReplicatedStorage.UIs.Main.GamepadControls.DeathBar.Control.ImageLabel	rbxasset://textures/ui/Controls/XboxController/ButtonRS@2x.png
ImageLabel	ReplicatedStorage.UIs.Main.GamepadControls.DeathBar.ImageLabel	rbxassetid://134857111376422
ImageLabel	ReplicatedStorage.UIs.Main.GamepadControls.RespawnLabel.ImageLabel	rbxasset://textures/ui/Controls/XboxController/ButtonRS@2x.png
ImageLabel	ReplicatedStorage.UIs.ConnectionsBillboardGui.ButtonFrame.PowerOut.PowerOut1.ImageLabel	rbxassetid://88959343384498
ImageButton	ReplicatedStorage.UIs.ConnectionsBillboardGui.ButtonFrame.PowerOut.PowerOut1	rbxasset://textures/ui/GuiImagePlaceholder.png
ImageLabel	ReplicatedStorage.UIs.ConnectionsBillboardGui.ButtonFrame.PowerOut.PowerOut2.ImageLabel	rbxassetid://88959343384498
ImageButton	ReplicatedStorage.UIs.ConnectionsBillboardGui.ButtonFrame.PowerOut.PowerOut2	rbxasset://textures/ui/GuiImagePlaceholder.png
ImageLabel	ReplicatedStorage.UIs.ConnectionsBillboardGui.ButtonFrame.PowerOut.PowerOut3.ImageLabel	rbxassetid://88959343384498
ImageButton	ReplicatedStorage.UIs.ConnectionsBillboardGui.ButtonFrame.PowerOut.PowerOut3	rbxasset://textures/ui/GuiImagePlaceholder.png
ImageLabel	ReplicatedStorage.UIs.ConnectionsBillboardGui.ButtonFrame.PowerOut.PowerOut4.ImageLabel	rbxassetid://88959343384498
ImageButton	ReplicatedStorage.UIs.ConnectionsBillboardGui.ButtonFrame.PowerOut.PowerOut4	rbxasset://textures/ui/GuiImagePlaceholder.png
ImageLabel	ReplicatedStorage.UIs.ConnectionsBillboardGui.ButtonFrame.PowerIn.PowerIn1.ImageLabel	rbxassetid://88959343384498
ImageButton	ReplicatedStorage.UIs.ConnectionsBillboardGui.ButtonFrame.PowerIn.PowerIn1	rbxasset://textures/ui/GuiImagePlaceholder.png
ImageLabel	ReplicatedStorage.UIs.ConnectionsBillboardGui.ButtonFrame.PowerIn.PowerIn2.ImageLabel	rbxassetid://88959343384498
ImageButton	ReplicatedStorage.UIs.ConnectionsBillboardGui.ButtonFrame.PowerIn.PowerIn2	rbxasset://textures/ui/GuiImagePlaceholder.png
ImageLabel	ReplicatedStorage.UIs.ConnectionsBillboardGui.ButtonFrame.PowerIn.PowerIn3.ImageLabel	rbxassetid://88959343384498
ImageButton	ReplicatedStorage.UIs.ConnectionsBillboardGui.ButtonFrame.PowerIn.PowerIn3	rbxasset://textures/ui/GuiImagePlaceholder.png
ImageLabel	ReplicatedStorage.UIs.ConnectionsBillboardGui.ButtonFrame.PowerIn.PowerIn4.ImageLabel	rbxassetid://88959343384498
ImageButton	ReplicatedStorage.UIs.ConnectionsBillboardGui.ButtonFrame.PowerIn.PowerIn4	rbxasset://textures/ui/GuiImagePlaceholder.png
ImageLabel	ReplicatedStorage.VFX.RifleBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.Info.Action.GamepadImage	rbxasset://textures/ui/Controls/XboxController/ButtonX@2x.png
ImageLabel	ReplicatedStorage.VFX.VaporwaveBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.CombustiveBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.ShotgunBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.FrostyBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.DiabloBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.Cherry BlossomBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.VIPBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.GingerbreadBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.ValentineBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.High TideBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.Blue GemBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.MonsterBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.Crimson GlitchedBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.ArcaneBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.Hot RodBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.IndependenceBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.TempestBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.TurboBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.StellarkBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.Stellark DragonBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.PhantomBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.TyrantBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.CyberBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.NutcrackerBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.Black IceBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.Anime WaifuBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.40mm.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.GlitchBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.Elite BunnyBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.MedusaBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.Anime BlossBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.CyberPopBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.Phantom RiderBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.CryoBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.OniBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.Red RelicBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
ImageLabel	ReplicatedStorage.VFX.DuneBullet.Main.TracerBoard.Circle	rbxassetid://2650206619
Decal	ReplicatedStorage.VFX.Hole.Decal	rbxassetid://9827740725
Decal	ReplicatedStorage.VFX.StoneHole.Decal	rbxassetid://78105587
Decal	ReplicatedStorage.VFX.MetalHole.Decal	rbxassetid://4641217288
Decal	ReplicatedStorage.VFX.MeleeHole.Decal	rbxassetid://4641217288
Decal	ReplicatedStorage.VFX.WoodHole.Decal	rbxassetid://7211795071
Decal	ReplicatedStorage.VFX.GlassHole.Decal	rbxassetid://6877449319
Decal	ReplicatedStorage.VFX.BloodHole.Decal	rbxassetid://183599976
Texture	ReplicatedStorage.VMs.Boulder.Cursed.Weapon.Detail.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Boulder.Cursed.Weapon.Detail.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Boulder.Cursed.Weapon.Detail.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Boulder.Cursed.Weapon.Detail.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Boulder.Cursed.Weapon.Detail.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Boulder.Cursed.Weapon.Detail.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Boulder.Cursed.Weapon.Detail.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Boulder.Cursed.Weapon.Detail.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Boulder.Cursed.Weapon.Detail.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Boulder.Cursed.Weapon.Detail.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Boulder.Cursed.Weapon.Detail.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Boulder.Cursed.Weapon.Detail.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Sights.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Sights.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Sights.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Sights.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Sights.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Sights.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Bolt.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Bolt.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Bolt.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Bolt.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Bolt.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Bolt.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Mag.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Mag.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Mag.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Mag.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Mag.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Mag.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Stock.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Stock.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Stock.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Stock.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Stock.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Stock.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Reciever.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Reciever.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Reciever.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Reciever.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Reciever.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.Reciever.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.DustCover.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.DustCover.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.DustCover.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.DustCover.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.DustCover.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged AK74u.TEST.Weapon.DustCover.Texture	rbxassetid://5899801856
Texture	ReplicatedStorage.VMs.Salvaged M14.Arcane.Weapon.Meshes/Cool skin_Cylinder.001.Texture	rbxassetid://17507653175
Texture	ReplicatedStorage.VMs.Salvaged M14.Arcane.Weapon.Meshes/Cool skin_Cylinder.001.Texture	rbxassetid://17507653175
Texture	ReplicatedStorage.VMs.Salvaged M14.Arcane.Weapon.Meshes/Cool skin_Cylinder.001.Texture	rbxassetid://17507653175
Decal	ReplicatedStorage.VMs.Salvaged Break Action.Boom.Weapon.Stock.Decal	rbxassetid://16823204065
Decal	ReplicatedStorage.CameraRoot.Root.Decal	rbxassetid://1012273002
Decal	ReplicatedStorage.Wall.Main.Decal	rbxassetid://140223017
ImageLabel	StarterGui.MainMenu.ContentFrame.Settings.SettingsController.Checkbox.ClickButton.ColorImage	rbxassetid://2022542492
ImageLabel	StarterGui.MainMenu.ContentFrame.Settings.SettingsController.Checkbox.ClickButton.CircleSlider	rbxassetid://2022542492
ImageButton	StarterGui.MainMenu.ContentFrame.Settings.SettingsController.Checkbox.ClickButton	rbxassetid://2022542492
ImageLabel	StarterGui.MainMenu.ContentFrame.Settings.SettingsController.Slider.DragSlider.Holder.ColorImage	rbxassetid://2022542492
ImageButton	StarterGui.MainMenu.ContentFrame.Settings.SettingsController.Slider.DragSlider	rbxassetid://2022542492
ImageLabel	StarterGui.MainMenu.ContentFrame.Settings.SettingsController.Keybind.ClickButton.KeyImage	rbxasset://textures/ui/Controls/DefaultController/ButtonA@2x.png
ImageButton	StarterGui.MainMenu.ContentFrame.Settings.SettingsController.Keybind.ClickButton	rbxassetid://2022542492
ImageLabel	StarterGui.MainMenu.ContentFrame.Settings.ChangeHotkey.Frame.Frame.KeyImage	rbxasset://textures/ui/Controls/DefaultController/ButtonA@2x.png
ImageLabel	StarterGui.MainMenu.ContentFrame.Settings.ChangeHotkey.Frame.Save.Grunge	rbxassetid://4449491011
ImageLabel	StarterGui.MainMenu.ContentFrame.Settings.ChangeHotkey.Frame.Cancel.Grunge	rbxassetid://4449491011
ImageLabel	StarterGui.MainMenu.ContentFrame.Settings.ChangeHotkey.Frame.Grunge	rbxassetid://4449491011
ImageLabel	StarterGui.MainMenu.ContentFrame.Settings.ConfirmReset.Frame.Reset.Grunge	rbxassetid://4449491011
ImageLabel	StarterGui.MainMenu.ContentFrame.Settings.ConfirmReset.Frame.Cancel.Grunge	rbxassetid://4449491011
ImageLabel	StarterGui.MainMenu.ContentFrame.Settings.ConfirmReset.Frame.Grunge	rbxassetid://4449491011
ImageLabel	StarterGui.ItemSearchMain.ItemSearch.List.8.ItemImage	rbxassetid://15305065991
ImageButton	StarterGui.ItemSearchMain.ItemSearch.List.8	http://www.roblox.com/asset/?id=28756351
ImageLabel	StarterGui.ItemSearchMain.ItemSearch.List.6.ItemImage	rbxassetid://15305065991
ImageButton	StarterGui.ItemSearchMain.ItemSearch.List.6	http://www.roblox.com/asset/?id=28756351
ImageLabel	StarterGui.ItemSearchMain.ItemSearch.List.5.ItemImage	rbxassetid://15305065991
ImageButton	StarterGui.ItemSearchMain.ItemSearch.List.5	http://www.roblox.com/asset/?id=28756351
ImageLabel	StarterGui.ItemSearchMain.ItemSearch.List.7.ItemImage	rbxassetid://15305065991
ImageButton	StarterGui.ItemSearchMain.ItemSearch.List.7	http://www.roblox.com/asset/?id=28756351
ImageLabel	StarterGui.ItemSearchMain.ItemSearch.List.3.ItemImage	rbxassetid://15305065991
ImageButton	StarterGui.ItemSearchMain.ItemSearch.List.3	http://www.roblox.com/asset/?id=28756351
ImageLabel	StarterGui.ItemSearchMain.ItemSearch.List.4.ItemImage	rbxassetid://15305065991
ImageButton	StarterGui.ItemSearchMain.ItemSearch.List.4	http://www.roblox.com/asset/?id=28756351
ImageLabel	StarterGui.ItemSearchMain.ItemSearch.List.1.ItemImage	rbxassetid://15304806846
ImageButton	StarterGui.ItemSearchMain.ItemSearch.List.1	http://www.roblox.com/asset/?id=28756351
ImageLabel	StarterGui.ItemSearchMain.ItemSearch.List.2.ItemImage	rbxassetid://15305065991
ImageButton	StarterGui.ItemSearchMain.ItemSearch.List.2	http://www.roblox.com/asset/?id=28756351
ImageLabel	StarterGui.CustomChat.ChatFrame.MessagesFrame.Messages.t.ImageLabel	rbxassetid://15011943540
ImageLabel	StarterGui.CustomChat.ChatFrame.MessagesFrame.TemplateScrollFrame.t.ImageLabel	rbxassetid://15011943540
ImageLabel	StarterGui.CustomChat.ChatFrame.GamepadControls.ToolTip.SendMessage.ImageLabel	rbxasset://textures/ui/Controls/XboxController/ButtonY@2x.png
ImageLabel	StarterGui.CustomChat.ChatFrame.GamepadControls.ToolTip.CloseChat.ImageLabel	rbxasset://textures/ui/Controls/XboxController/ButtonA@2x.png
ImageLabel	StarterGui.Boombox.Main.MessageFrame.Promo.PromoImage	rbxassetid://16078666666
ImageLabel	StarterGui.Boombox.Main.HeaderFrame.SearchText.ImageLabel	rbxassetid://13976300123
ImageButton	StarterGui.Boombox.Main.HeaderFrame.SearchButton	rbxassetid://13977518985
ImageButton	StarterGui.Boombox.Main.HeaderFrame.ExpandCollapseButton	rbxassetid://14047854740
ImageButton	StarterGui.Boombox.Main.HeaderFrame.ToggleFavoritesButton	rbxassetid://14054236584
ImageButton	StarterGui.Boombox.Main.TracksFrame.TrackFrame.Controls.PlaybackControl	rbxassetid://13894681062
ImageButton	StarterGui.Boombox.Main.TracksFrame.TrackFrame.Favorite	rbxassetid://14053489615
ImageButton	StarterGui.Boombox.Main.PlayingFrame.Main.Controls.NextControl	rbxassetid://13976610789
ImageLabel	StarterGui.Boombox.Main.PlayingFrame.Main.PlayingImage	rbxassetid://16078666666
ImageButton	StarterGui.Boombox.Main.PlayingFrame.Volume.VolumeDown	rbxassetid://14330283007
ImageButton	StarterGui.Boombox.Main.PlayingFrame.Volume.VolumeUp	rbxassetid://14330284973
ImageButton	StarterGui.Boombox.Main.PlayingFrame.Volume.GlobalSound	rbxassetid://15475032917
ImageLabel	StarterGui.Boombox.TopBarAlignedRight.ToggleMusicPlayer.Icon	rbxassetid://16101704289
Decal	TextChatService.Crown	rbxassetid://6458974334
