path	soundId
ReplicatedStorage.Benches.Large Storage Box.Festive.Main.Denied	rbxassetid://9113880610
ReplicatedStorage.Benches.Large Storage Box.Festive.Main.Beep	rbxassetid://9117060368
ReplicatedStorage.Benches.Large Storage Box.Coffin.Main.Beep	rbxassetid://9117060368
ReplicatedStorage.Benches.Large Storage Box.Coffin.Main.Denied	rbxassetid://9113880610
ReplicatedStorage.Benches.Large Storage Box.Coffin.Main.Place	rbxassetid://9114129572
ReplicatedStorage.Benches.Large Storage Box.Industrial Medical.Main.Place	rbxassetid://9114129572
ReplicatedStorage.Benches.Large Storage Box.Industrial Medical.Main.Denied	rbxassetid://9113880610
ReplicatedStorage.Benches.Large Storage Box.Industrial Medical.Main.Beep	rbxassetid://9117060368
ReplicatedStorage.Benches.Large Storage Box.Gremlin.Main.Place	rbxassetid://9114129572
ReplicatedStorage.Benches.Large Storage Box.Gremlin.Main.Denied	rbxassetid://9113880610
ReplicatedStorage.Benches.Large Storage Box.Gremlin.Main.Beep	rbxassetid://9117060368
ReplicatedStorage.Benches.Large Storage Box.Egg Sketch.Main.Place	rbxassetid://9114129572
ReplicatedStorage.Benches.Large Storage Box.Egg Sketch.Main.Denied	rbxassetid://9113880610
ReplicatedStorage.Benches.Large Storage Box.Egg Sketch.Main.Beep	rbxassetid://9117060368
ReplicatedStorage.Benches.Large Storage Box.Skull.Main.Place	rbxassetid://9114129572
ReplicatedStorage.Benches.Large Storage Box.Skull.Main.Denied	rbxassetid://9113880610
ReplicatedStorage.Benches.Large Storage Box.Skull.Main.Beep	rbxassetid://9117060368
ReplicatedStorage.LoadedPlayerSounds.Crunch	rbxassetid://9125467397
ReplicatedStorage.LoadedPlayerSounds.DigWithHand	rbxassetid://9120633824
ReplicatedStorage.LoadedPlayerSounds.DigWithShovel	rbxassetid://9114084060
ReplicatedStorage.LoadedPlayerSounds.Drown	rbxassetid://9120310564
ReplicatedStorage.LoadedPlayerSounds.Eat	rbxassetid://7029475752
ReplicatedStorage.LoadedPlayerSounds.Equip	rbxassetid://9117187958
ReplicatedStorage.LoadedPlayerSounds.GunEmpty	rbxassetid://9119713951
ReplicatedStorage.LoadedPlayerSounds.Gulp	rbxassetid://9114688047
ReplicatedStorage.LoadedPlayerSounds.WalkWater	rbxassetid://9120588098
ReplicatedStorage.LoadedPlayerSounds.Footsteps.Wood	rbxassetid://9083826864
ReplicatedStorage.LoadedPlayerSounds.Footsteps.Sand	rbxassetid://173656827
ReplicatedStorage.LoadedPlayerSounds.Footsteps.Rock	rbxassetid://6743861466
ReplicatedStorage.LoadedPlayerSounds.Footsteps.Mud	rbxassetid://6361856730
ReplicatedStorage.LoadedPlayerSounds.Footsteps.Metal	rbxassetid://6746451498
ReplicatedStorage.LoadedPlayerSounds.Footsteps.Grass	rbxassetid://9083837523
ReplicatedStorage.LocalSounds.WoodLogDrop	rbxassetid://9120842413
ReplicatedStorage.LocalSounds.WoodLogPickup	rbxassetid://9120869144
ReplicatedStorage.LocalSounds.GunPickup	rbxassetid://9117147865
ReplicatedStorage.LocalSounds.GunDrop	rbxassetid://9117149009
ReplicatedStorage.LocalSounds.ClothDrop	rbxassetid://9117187958
ReplicatedStorage.LocalSounds.ClothPickup	rbxassetid://9117187844
ReplicatedStorage.LocalSounds.RockPickup	rbxassetid://9119042744
ReplicatedStorage.LocalSounds.RockDrop	rbxassetid://9119048893
ReplicatedStorage.LocalSounds.MetalPickup	rbxassetid://9116460377
ReplicatedStorage.LocalSounds.MetalDrop	rbxassetid://9116460165
ReplicatedStorage.LocalSounds.GrassDrop	rbxassetid://9113593076
ReplicatedStorage.LocalSounds.GrassPickup	rbxassetid://9113592947
ReplicatedStorage.LocalSounds.HQMPickup	rbxassetid://9114564088
ReplicatedStorage.LocalSounds.HQMDrop	rbxassetid://9114563504
ReplicatedStorage.LocalSounds.WoodPickup	rbxassetid://9120952501
ReplicatedStorage.LocalSounds.MeatPickup	rbxassetid://7837443735
ReplicatedStorage.LocalSounds.MeatDrop	rbxassetid://7837444681
ReplicatedStorage.LocalSounds.WoodDrop	rbxassetid://9120949668
ReplicatedStorage.LocalSounds.ClothingPickup	rbxassetid://9117208476
ReplicatedStorage.LocalSounds.ClothingDrop	rbxassetid://9117214548
ReplicatedStorage.LocalSounds.LiquidDrop	rbxassetid://9116317933
ReplicatedStorage.LocalSounds.LiquidPickup	rbxassetid://9116317931
ReplicatedStorage.LocalSounds.MetalToolPickup	rbxassetid://9119451743
ReplicatedStorage.LocalSounds.MetalToolDrop	rbxassetid://9119451086
ReplicatedStorage.LocalSounds.CannedDrop	rbxassetid://9113999038
ReplicatedStorage.LocalSounds.CannedPickup	rbxassetid://9113999038
ReplicatedStorage.LocalSounds.HitHead	rbxassetid://988593556
ReplicatedStorage.LocalSounds.AttachmentEquip	rbxassetid://9116461079
ReplicatedStorage.LocalSounds.BackpackInsert	rbxassetid://3834500350
ReplicatedStorage.LocalSounds.BagPickup	rbxassetid://9113242237
ReplicatedStorage.LocalSounds.BagDrop	rbxassetid://9113241598
ReplicatedStorage.LocalSounds.BenchSounds.FurnaceOpen	rbxassetid://1334583496
ReplicatedStorage.LocalSounds.BenchSounds.BagOpen	rbxassetid://9113241463
ReplicatedStorage.LocalSounds.BenchSounds.CabinetOpen	rbxassetid://9116439234
ReplicatedStorage.LocalSounds.BenchSounds.BoxOpen	rbxassetid://9119242231
ReplicatedStorage.LocalSounds.BenchSounds.PotOpen	rbxassetid://9118247616
ReplicatedStorage.LocalSounds.BenchSounds.ShopOpen	rbxassetid://9118367254
ReplicatedStorage.LocalSounds.BenchSounds.CabinetOpenServer	rbxassetid://5020637878
ReplicatedStorage.PlayerSounds.Salvaged P250.MagIn	rbxassetid://14173050363
ReplicatedStorage.PlayerSounds.Salvaged P250.MagOut	rbxassetid://14173050919
ReplicatedStorage.PlayerSounds.Salvaged P250.MagInTwo	rbxassetid://14173050363
ReplicatedStorage.PlayerSounds.Salvaged P250.Shoot	rbxassetid://801217802
ReplicatedStorage.PlayerSounds.Salvaged Shovel.Swing	rbxassetid://9113305311
ReplicatedStorage.PlayerSounds.Steel Axe.Swing	rbxassetid://9113305311
ReplicatedStorage.PlayerSounds.Salvaged Skorpion.Shoot	rbxassetid://6051151300
ReplicatedStorage.PlayerSounds.Salvaged Skorpion.Bolt	rbxassetid://6051150826
ReplicatedStorage.PlayerSounds.Salvaged Skorpion.MagOut	rbxassetid://6051152318
ReplicatedStorage.PlayerSounds.Salvaged Skorpion.MagIn	rbxassetid://6051152056
ReplicatedStorage.PlayerSounds.Iron Shard Pickaxe.Swing	rbxassetid://9113305311
ReplicatedStorage.PlayerSounds.Wooden Bow.Draw	rbxassetid://9125407493
ReplicatedStorage.PlayerSounds.Wooden Bow.Shoot	rbxassetid://609348009
ReplicatedStorage.PlayerSounds.Boulder.Swing	rbxassetid://9113305311
ReplicatedStorage.PlayerSounds.Steel Pickaxe.Swing	rbxassetid://9113305311
ReplicatedStorage.PlayerSounds.Salvaged M14.Shoot	rbxassetid://801128774
ReplicatedStorage.PlayerSounds.Salvaged M14.MagOut	rbxassetid://14277621626
ReplicatedStorage.PlayerSounds.Salvaged M14.MagIn	rbxassetid://14277621789
ReplicatedStorage.PlayerSounds.Salvaged M14.BoltForward	rbxassetid://14277622007
ReplicatedStorage.PlayerSounds.Salvaged M14.BoltBack	rbxassetid://14277622160
ReplicatedStorage.PlayerSounds.Salvaged Python.Shoot	rbxassetid://801141547
ReplicatedStorage.PlayerSounds.Salvaged Python.Insert	rbxassetid://14173024043
ReplicatedStorage.PlayerSounds.Salvaged Python.Open	rbxassetid://14173024139
ReplicatedStorage.PlayerSounds.Salvaged Python.Eject	rbxassetid://14173023945
ReplicatedStorage.PlayerSounds.Salvaged Python.Close	rbxassetid://14173023797
ReplicatedStorage.PlayerSounds.Salvaged AK74u.Shoot	rbxassetid://9116348638
ReplicatedStorage.PlayerSounds.Salvaged AK74u.BoltBack	rbxassetid://14850604976
ReplicatedStorage.PlayerSounds.Salvaged AK74u.MagOut	rbxassetid://14850605066
ReplicatedStorage.PlayerSounds.Salvaged AK74u.BoltForward	rbxassetid://14850605132
ReplicatedStorage.PlayerSounds.Salvaged AK74u.MagIn	rbxassetid://14850605238
ReplicatedStorage.PlayerSounds.Salvaged AK74u.BoltBackMP5	rbxassetid://83323229119675
ReplicatedStorage.PlayerSounds.Salvaged AK74u.MagInMP5	rbxassetid://138919936613216
ReplicatedStorage.PlayerSounds.Salvaged AK74u.MagOutMP5	rbxassetid://92062852955327
ReplicatedStorage.PlayerSounds.Salvaged AK74u.BoltSlapMP5	rbxassetid://84958116001656
ReplicatedStorage.PlayerSounds.Steel Shovel.Swing	rbxassetid://9113305311
ReplicatedStorage.PlayerSounds.Stone Spear.Swing	rbxassetid://9119699577
ReplicatedStorage.PlayerSounds.Nail Gun.MagIn	rbxassetid://14849630450
ReplicatedStorage.PlayerSounds.Nail Gun.MagOut	rbxassetid://14849627016
ReplicatedStorage.PlayerSounds.Nail Gun.Air	rbxassetid://9113059513
ReplicatedStorage.PlayerSounds.Nail Gun.Shoot	rbxassetid://14203923403
ReplicatedStorage.PlayerSounds.Salvaged SMG.BoltForward	rbxassetid://14204215544
ReplicatedStorage.PlayerSounds.Salvaged SMG.BoltBack	rbxassetid://14204215815
ReplicatedStorage.PlayerSounds.Salvaged SMG.Shoot	rbxassetid://14204216016
ReplicatedStorage.PlayerSounds.Salvaged SMG.MagOut	rbxassetid://14204216092
ReplicatedStorage.PlayerSounds.Salvaged SMG.MagIn	rbxassetid://14204216181
ReplicatedStorage.PlayerSounds.Dynamite Bundle.Light	rbxassetid://14308352064
ReplicatedStorage.PlayerSounds.Military Grenade.Light	rbxassetid://9114659833
ReplicatedStorage.PlayerSounds.Salvaged RPG.Equip	rbxassetid://9117187958
ReplicatedStorage.PlayerSounds.Salvaged RPG.Insert	rbxassetid://9118594597
ReplicatedStorage.PlayerSounds.Salvaged RPG.Shoot	rbxassetid://1841309721
ReplicatedStorage.PlayerSounds.Salvaged Break Action.CloseBarrel	rbxassetid://14850521591
ReplicatedStorage.PlayerSounds.Salvaged Break Action.ShellRemove	rbxassetid://14850521450
ReplicatedStorage.PlayerSounds.Salvaged Break Action.OpenBarrel	rbxassetid://14850521389
ReplicatedStorage.PlayerSounds.Salvaged Break Action.Shoot	rbxassetid://14850521542
ReplicatedStorage.PlayerSounds.Salvaged Break Action.ShellInsert	rbxassetid://6047348462
ReplicatedStorage.PlayerSounds.Salvaged Pipe Rifle.Shoot	rbxassetid://6047349376
ReplicatedStorage.PlayerSounds.Salvaged Pipe Rifle.BoltForward	rbxassetid://14849437137
ReplicatedStorage.PlayerSounds.Salvaged Pipe Rifle.BoltBack	rbxassetid://14849437006
ReplicatedStorage.PlayerSounds.Salvaged Pipe Rifle.BulletLoad	rbxassetid://6047348462
ReplicatedStorage.PlayerSounds.Crossbow.Shoot	rbxassetid://14850174488
ReplicatedStorage.PlayerSounds.Crossbow.PlaceArrow	rbxassetid://14850174426
ReplicatedStorage.PlayerSounds.Crossbow.Pull	rbxassetid://14850174370
ReplicatedStorage.PlayerSounds.Stone Hatchet.Swing	rbxassetid://9113305311
ReplicatedStorage.PlayerSounds.Stone Pickaxe.Swing	rbxassetid://9113305311
ReplicatedStorage.PlayerSounds.Wooden Spear.Swing	rbxassetid://9119699577
ReplicatedStorage.PlayerSounds.Iron Shard Hatchet.Swing	rbxassetid://9113305311
ReplicatedStorage.PlayerSounds.ez shovel.Swing	rbxassetid://9113305311
ReplicatedStorage.PlayerSounds.Military AA12.Insert Shell	rbxassetid://6403895399
ReplicatedStorage.PlayerSounds.Military AA12.Shoot	rbxassetid://14850521542
ReplicatedStorage.PlayerSounds.Bandage.BandageSound	rbxassetid://9113822448
ReplicatedStorage.PlayerSounds.Salvaged Pump Action.Shoot	rbxassetid://6403893974
ReplicatedStorage.PlayerSounds.Salvaged Pump Action.Pump	rbxassetid://3299747822
ReplicatedStorage.PlayerSounds.Salvaged Pump Action.InsertShell	rbxassetid://6403895399
ReplicatedStorage.PlayerSounds.Military M4A1.Shoot	rbxassetid://8169240213
ReplicatedStorage.PlayerSounds.Military M4A1.BoltBack	rbxassetid://14172964686
ReplicatedStorage.PlayerSounds.Military M4A1.BoltForward	rbxassetid://14172964500
ReplicatedStorage.PlayerSounds.Military M4A1.MagOut	rbxassetid://14172964133
ReplicatedStorage.PlayerSounds.Military M4A1.MagIn	rbxassetid://14172975470
ReplicatedStorage.PlayerSounds.Salvaged AK47.Shoot	rbxassetid://9113189096
ReplicatedStorage.PlayerSounds.Salvaged AK47.BoltBack	rbxassetid://14172964686
ReplicatedStorage.PlayerSounds.Salvaged AK47.BoltForward	rbxassetid://14172964500
ReplicatedStorage.PlayerSounds.Salvaged AK47.MagOut	rbxassetid://14172964133
ReplicatedStorage.PlayerSounds.Salvaged AK47.MagIn	rbxassetid://14172975470
ReplicatedStorage.PlayerSounds.Salvaged AK47.Engine	rbxassetid://1235894410
ReplicatedStorage.PlayerSounds.Salvaged AK47.Shoot_CyberPop	rbxassetid://130695820410876
ReplicatedStorage.PlayerSounds.Salvaged AK47.MagIn_CyberPop	rbxassetid://107560864568442
ReplicatedStorage.PlayerSounds.Salvaged AK47.MagOut_CyberPop	rbxassetid://77415207410201
ReplicatedStorage.PlayerSounds.Salvaged AK47.BoltForward_CyberPop	rbxassetid://84950679004302
ReplicatedStorage.PlayerSounds.Salvaged AK47.BoltBack_CyberPop	rbxassetid://121914573339018
ReplicatedStorage.PlayerSounds.Military Barrett.MagOut	rbxassetid://6055578929
ReplicatedStorage.PlayerSounds.Military Barrett.MagIn	rbxassetid://6055578757
ReplicatedStorage.PlayerSounds.Military Barrett.BoltBack	rbxassetid://14849437006
ReplicatedStorage.PlayerSounds.Military Barrett.BoltForward	rbxassetid://14849437137
ReplicatedStorage.PlayerSounds.Military Barrett.Shoot	rbxassetid://6398545776
ReplicatedStorage.PlayerSounds.Dynamite Stick.Light	rbxassetid://14308352064
ReplicatedStorage.PlayerSounds.Saw Bat.Swing	rbxassetid://9113305311
ReplicatedStorage.PlayerSounds.Machete.Swing	rbxassetid://9113305311
ReplicatedStorage.PlayerSounds.Military PKM.Shoot	rbxassetid://16490211549
ReplicatedStorage.PlayerSounds.Military PKM.BoltBack	rbxassetid://16490244276
ReplicatedStorage.PlayerSounds.Military PKM.BoltForward	rbxassetid://14172964500
ReplicatedStorage.PlayerSounds.Military PKM.MagIn	rbxassetid://16490212836
ReplicatedStorage.PlayerSounds.Military PKM.MagOut	rbxassetid://16490212326
ReplicatedStorage.PlayerSounds.Military PKM.LidOpen	rbxassetid://16490213220
ReplicatedStorage.PlayerSounds.Military PKM.LidClose	rbxassetid://16490211883
ReplicatedStorage.PlayerSounds.Military PKM.Bullets	rbxassetid://16490213496
ReplicatedStorage.PlayerSounds.Bruno's M4A1.Shoot	rbxassetid://2047319236
ReplicatedStorage.PlayerSounds.Bruno's M4A1.BoltBack	rbxassetid://14172964686
ReplicatedStorage.PlayerSounds.Bruno's M4A1.BoltForward	rbxassetid://14172964500
ReplicatedStorage.PlayerSounds.Bruno's M4A1.MagOut	rbxassetid://14172964133
ReplicatedStorage.PlayerSounds.Bruno's M4A1.MagIn	rbxassetid://14172975470
ReplicatedStorage.PlayerSounds.Mining Drill.Swing	rbxassetid://9118321352
ReplicatedStorage.PlayerSounds.Chainsaw.Swing	rbxassetid://9117667330
ReplicatedStorage.PlayerSounds.Military MP7.MagOut	rbxassetid://17769055802
ReplicatedStorage.PlayerSounds.Military MP7.Bolt	rbxassetid://14850605132
ReplicatedStorage.PlayerSounds.Military MP7.Shoot	rbxassetid://17769040105
ReplicatedStorage.PlayerSounds.Military MP7.MagIn	rbxassetid://17769065469
ReplicatedStorage.PlayerSounds.Military USP.MagIn	rbxassetid://79646590981815
ReplicatedStorage.PlayerSounds.Military USP.MagOut	rbxassetid://128844167435094
ReplicatedStorage.PlayerSounds.Military USP.MagInTwo	rbxassetid://14173050363
ReplicatedStorage.PlayerSounds.Military USP.Shoot	rbxassetid://136366473078759
ReplicatedStorage.PlayerSounds.Military Grenade Launcher.Shoot	rbxassetid://7129285090
ReplicatedStorage.PlayerSounds.Military Grenade Launcher.Open	rbxassetid://7129284938
ReplicatedStorage.PlayerSounds.Military Grenade Launcher.Close	rbxassetid://7129285028
ReplicatedStorage.PlayerSounds.Military Grenade Launcher.Load	rbxassetid://7129284986
ReplicatedStorage.PlayerSounds.Halloween Scythe.Swing	rbxassetid://9113305311
ReplicatedStorage.PlayerSounds.Salvaged Shotgun.Reload1	rbxassetid://9113104509
ReplicatedStorage.PlayerSounds.Salvaged Shotgun.Reload2	rbxassetid://9125657140
ReplicatedStorage.PlayerSounds.Salvaged Shotgun.Shoot	rbxassetid://97415339468279
ReplicatedStorage.PlayerSounds.Salvaged Shotgun.Fuse	rbxassetid://14304989903
ReplicatedStorage.PlayerSounds.Salvaged Sniper.MagOut	rbxassetid://6055578929
ReplicatedStorage.PlayerSounds.Salvaged Sniper.MagIn	rbxassetid://6055578757
ReplicatedStorage.PlayerSounds.Salvaged Sniper.BoltForward	rbxassetid://18363832923
ReplicatedStorage.PlayerSounds.Salvaged Sniper.BoltBack	rbxassetid://6111897024
ReplicatedStorage.PlayerSounds.Salvaged Sniper.Shoot	rbxassetid://988202329
ReplicatedStorage.PlayerSounds.Pumpkin Launcher.Shoot	rbxassetid://99964567054182
ReplicatedStorage.PlayerSounds.Salvaged Grenade Launcher.Shoot	rbxassetid://7129285090
ReplicatedStorage.PlayerSounds.Salvaged Grenade Launcher.Insert	rbxassetid://7129284986
ReplicatedStorage.PlayerSounds.Salvaged Grenade Launcher.Close	rbxassetid://14850521591
ReplicatedStorage.PlayerSounds.Salvaged Grenade Launcher.Open	rbxassetid://14850521389
ReplicatedStorage.PlayerSounds.Small Medkit.Click	rbxassetid://2798648289
ReplicatedStorage.PlayerSounds.Small Medkit.Heal	rbxassetid://2798649012
ReplicatedStorage.PlayerSounds.Lighter.Flick	rbxassetid://1773984066
ReplicatedStorage.PlayerSounds.Salvaged Double Barrel.Shoot	rbxassetid://6060055645
ReplicatedStorage.PlayerSounds.Salvaged Double Barrel.ShellRemove	rbxassetid://6060056783
ReplicatedStorage.PlayerSounds.Salvaged Double Barrel.ShellInsert	rbxassetid://6060056234
ReplicatedStorage.PlayerSounds.Salvaged Double Barrel.OpenBarrel	rbxassetid://6060054389
ReplicatedStorage.PlayerSounds.Salvaged Double Barrel.CloseBarrel	rbxassetid://6060055075
ReplicatedStorage.PlayerSounds.Military M39.Shoot	rbxassetid://114627961898213
ReplicatedStorage.PlayerSounds.Military M39.MagOut	rbxassetid://86494990504887
ReplicatedStorage.PlayerSounds.Military M39.MagIn	rbxassetid://91287640280697
ReplicatedStorage.PlayerSounds.Military M39.BoltForward	rbxassetid://80178920197395
ReplicatedStorage.PlayerSounds.Military M39.BoltBack	rbxassetid://109592993718587
ReplicatedStorage.VFX.BTRExplodeBackup	rbxassetid://9116546593
ReplicatedStorage.VFX.BTRShootBackup	rbxassetid://9116546593
ReplicatedStorage.VFX.MilitaryShootBackup	rbxassetid://9116546593
ReplicatedStorage.VFX.BenchGibs.Wall.TwigBreak	rbxassetid://9120858323
ReplicatedStorage.VFX.BenchGibs.Low Wall.TwigBreak	rbxassetid://9120858323
ReplicatedStorage.VFX.BenchGibs.Half Wall.TwigBreak	rbxassetid://9120858323
ReplicatedStorage.VFX.BenchGibs.Window.TwigBreak	rbxassetid://9120858323
ReplicatedStorage.VFX.BenchGibs.Wall Frame.TwigBreak	rbxassetid://9120858323
ReplicatedStorage.VFX.BenchGibs.Foundation.TwigBreak	rbxassetid://9120858323
ReplicatedStorage.VFX.BenchGibs.Floor.TwigBreak	rbxassetid://9120858323
ReplicatedStorage.VFX.BenchGibs.Triangle Foundation.TwigBreak	rbxassetid://9120858323
ReplicatedStorage.VFX.BenchGibs.Triangle Floor.TwigBreak	rbxassetid://9120858323
ReplicatedStorage.VFX.BenchGibs.WoodFloor Frame.WoodBreak	rbxassetid://9125870969
ReplicatedStorage.VFX.BenchGibs.WoodTriangle Floor Frame.WoodBreak	rbxassetid://9125870969
ReplicatedStorage.VFX.BenchGibs.U-Shaped Stairs.TwigBreak	rbxassetid://9120858323
ReplicatedStorage.VFX.BenchGibs.L-Shaped Stairs.TwigBreak	rbxassetid://9120858323
ReplicatedStorage.VFX.BenchGibs.Foundation Steps.TwigBreak	rbxassetid://9120858323
ReplicatedStorage.VFX.BenchGibs.WoodLow Wall.WoodBreak	rbxassetid://9125870969
ReplicatedStorage.VFX.BenchGibs.WoodHalf Wall.WoodBreak	rbxassetid://9125870969
ReplicatedStorage.VFX.BenchGibs.WoodWindow.WoodBreak	rbxassetid://9125870969
ReplicatedStorage.VFX.BenchGibs.WoodDoorway.WoodBreak	rbxassetid://9125870969
ReplicatedStorage.VFX.BenchGibs.WoodWall.WoodBreak	rbxassetid://9125870969
ReplicatedStorage.VFX.BenchGibs.WoodTriangle Floor.WoodBreak	rbxassetid://9125870969
ReplicatedStorage.VFX.BenchGibs.WoodFloor.WoodBreak	rbxassetid://9125870969
ReplicatedStorage.VFX.BenchGibs.WoodTriangle Foundation.WoodBreak	rbxassetid://9125870969
ReplicatedStorage.VFX.BenchGibs.WoodFoundation.WoodBreak	rbxassetid://9125870969
ReplicatedStorage.VFX.BenchGibs.Floor Frame.TwigBreak	rbxassetid://9120858323
ReplicatedStorage.VFX.BenchGibs.Triangle Floor Frame.TwigBreak	rbxassetid://9120858323
ReplicatedStorage.VFX.BenchGibs.WoodU-Shaped Stairs.WoodBreak	rbxassetid://9125870969
ReplicatedStorage.VFX.BenchGibs.WoodL-Shaped Stairs.WoodBreak	rbxassetid://9125870969
ReplicatedStorage.VFX.BenchGibs.WoodWall Frame.WoodBreak	rbxassetid://9125870969
ReplicatedStorage.VFX.BenchGibs.WoodFoundation Steps.WoodBreak	rbxassetid://9125870969
ReplicatedStorage.VFX.BenchGibs.SteelFoundation Steps.SteelBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.Trap Door.SteelBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.Doorway.TwigBreak	rbxassetid://9120858323
ReplicatedStorage.VFX.BenchGibs.StoneWall.StoneBreak	rbxassetid://9119049668
ReplicatedStorage.VFX.BenchGibs.StoneDoorway.StoneBreak	rbxassetid://9119049668
ReplicatedStorage.VFX.BenchGibs.StoneHalf Wall.StoneBreak	rbxassetid://9119049668
ReplicatedStorage.VFX.BenchGibs.StoneWall Frame.StoneBreak	rbxassetid://9119049668
ReplicatedStorage.VFX.BenchGibs.StoneLow Wall.StoneBreak	rbxassetid://9119049668
ReplicatedStorage.VFX.BenchGibs.StoneFloor Frame.StoneBreak	rbxassetid://9119049668
ReplicatedStorage.VFX.BenchGibs.StoneTriangle Floor Frame.StoneBreak	rbxassetid://9119049668
ReplicatedStorage.VFX.BenchGibs.StoneFoundation.StoneBreak	rbxassetid://9119049668
ReplicatedStorage.VFX.BenchGibs.StoneTriangle Foundation.StoneBreak	rbxassetid://9119049668
ReplicatedStorage.VFX.BenchGibs.StoneU-Shaped Stairs.StoneBreak	rbxassetid://9119049668
ReplicatedStorage.VFX.BenchGibs.StoneFoundation Steps.StoneBreak	rbxassetid://9119049668
ReplicatedStorage.VFX.BenchGibs.StoneL-Shaped Stairs.StoneBreak	rbxassetid://9119049668
ReplicatedStorage.VFX.BenchGibs.StoneWindow.StoneBreak	rbxassetid://9119049668
ReplicatedStorage.VFX.BenchGibs.StoneFloor.StoneBreak	rbxassetid://9119049668
ReplicatedStorage.VFX.BenchGibs.StoneTriangle Floor.StoneBreak	rbxassetid://9119049668
ReplicatedStorage.VFX.BenchGibs.MetalWall Frame.MetalBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.MetalLow Wall.MetalBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.MetalHalf Wall.MetalBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.MetalWindow.MetalBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.MetalDoorway.MetalBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.MetalWall.MetalBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.MetalFloor Frame.MetalBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.MetalTriangle Floor Frame.MetalBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.MetalFoundation.MetalBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.MetalTriangle Foundation.MetalBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.MetalU-Shaped Stairs.MetalBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.MetalL-Shaped Stairs.MetalBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.MetalFoundation Steps.MetalBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.MetalFloor.MetalBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.MetalTriangle Floor.MetalBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.SteelWall Frame.SteelBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.SteelLow Wall.SteelBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.SteelHalf Wall.SteelBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.SteelWindow.SteelBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.SteelDoorway.SteelBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.SteelWall.SteelBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.SteelFloor Frame.SteelBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.SteelTriangle Floor Frame.SteelBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.SteelFoundation.SteelBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.SteelTriangle Foundation.SteelBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.SteelU-Shaped Stairs.SteelBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.SteelL-Shaped Stairs.SteelBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.SteelFloor.SteelBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.SteelTriangle Floor.SteelBreak	rbxassetid://9116536883
ReplicatedStorage.VFX.BenchGibs.Oil Barrel.Trash Can Break	rbxassetid://9120256187
ReplicatedStorage.VFX.BenchGibs.Trash Can.Trash Can Break	rbxassetid://9120256187
ReplicatedStorage.VFX.BenchGibs.Small Gift.Gift Break	rbxassetid://9113721689
ReplicatedStorage.VFX.BenchGibs.Large Egg.Gift Break	rbxassetid://9113721689
ReplicatedStorage.VFX.BenchGibs.Small Egg.Gift Break	rbxassetid://9113721689
ReplicatedStorage.VFX.BenchGibs.Medium Egg.Gift Break	rbxassetid://9113721689
ReplicatedStorage.VFX.BenchGibs.Pumpkin.TwigBreak	rbxassetid://1043479862
ReplicatedStorage.VFX.Rocket.Main.RocketFly	rbxassetid://5199136449
ReplicatedStorage.VFX.HVRocket.Main.RocketFly	rbxassetid://5199136449
ReplicatedStorage.VFX.IncendiaryRocket.Main.RocketFly	rbxassetid://5199136449
ReplicatedStorage.VFX.ImpactNode2.Hit2	rbxassetid://9119037874
ReplicatedStorage.VFX.ImpactNode2.Sound	rbxassetid://142082166
ReplicatedStorage.VFX.ImpactMetal.Sound	rbxassetid://142082170
