class	path	meshId	textureId
SpecialMesh	ReplicatedStorage.Armors.Baseball Cap.Propeller.Head.Middle.SpecialMesh		
MeshPart	ReplicatedStorage.Armors.Baseball Cap.Propeller.Head.Armor	rbxassetid://129065187114162	rbxassetid://110980113359394
SpecialMesh	ReplicatedStorage.Armors.Baseball Cap.Pilgrim.Head.Middle.SpecialMesh		
MeshPart	ReplicatedStorage.Armors.Baseball Cap.Pilgrim.Head.Armor	rbxassetid://128980637769733	rbxassetid://135882318653613
MeshPart	ReplicatedStorage.Armors.Pants.Default.RightLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Default.RightLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://13686853922
MeshPart	ReplicatedStorage.Armors.Pants.Default.RightUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Default.RightUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://13686853854
MeshPart	ReplicatedStorage.Armors.Pants.Default.LeftLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Default.LeftLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://13686853922
MeshPart	ReplicatedStorage.Armors.Pants.Default.LeftUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Default.LeftUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://13686853854
MeshPart	ReplicatedStorage.Armors.Pants.Khaki.RightLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Khaki.RightLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://15283135244
MeshPart	ReplicatedStorage.Armors.Pants.Khaki.RightUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Khaki.RightUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://15283135164
MeshPart	ReplicatedStorage.Armors.Pants.Khaki.LeftLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Khaki.LeftLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://15283135291
MeshPart	ReplicatedStorage.Armors.Pants.Khaki.LeftUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Khaki.LeftUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://15283135353
MeshPart	ReplicatedStorage.Armors.Pants.Forest Camo.RightLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Forest Camo.RightLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://15283134937
MeshPart	ReplicatedStorage.Armors.Pants.Forest Camo.RightUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Forest Camo.RightUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://15283134877
MeshPart	ReplicatedStorage.Armors.Pants.Forest Camo.LeftLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Forest Camo.LeftLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://15283135022
MeshPart	ReplicatedStorage.Armors.Pants.Forest Camo.LeftUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Forest Camo.LeftUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://15283135104
MeshPart	ReplicatedStorage.Armors.Pants.Valentine.RightLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Valentine.RightLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://124450786256769
MeshPart	ReplicatedStorage.Armors.Pants.Valentine.RightUpperLeg.Middle	rbxassetid://14649188564	rbxassetid://16282957008
MeshPart	ReplicatedStorage.Armors.Pants.Valentine.RightUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://122801624378950
MeshPart	ReplicatedStorage.Armors.Pants.Valentine.LeftLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Valentine.LeftLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://124450786256769
MeshPart	ReplicatedStorage.Armors.Pants.Valentine.LeftUpperLeg.Middle	rbxassetid://14649188564	rbxassetid://16282957008
MeshPart	ReplicatedStorage.Armors.Pants.Valentine.LeftUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://122801624378950
MeshPart	ReplicatedStorage.Armors.Pants.Woodland.RightLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Woodland.RightLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://16448032867
MeshPart	ReplicatedStorage.Armors.Pants.Woodland.RightUpperLeg.Middle	rbxassetid://14649188564	rbxassetid://16282957008
MeshPart	ReplicatedStorage.Armors.Pants.Woodland.RightUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://16448032867
MeshPart	ReplicatedStorage.Armors.Pants.Woodland.LeftLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Woodland.LeftLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://16448032867
MeshPart	ReplicatedStorage.Armors.Pants.Woodland.LeftUpperLeg.Middle	rbxassetid://14649188564	rbxassetid://16282957008
MeshPart	ReplicatedStorage.Armors.Pants.Woodland.LeftUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://16448031166
MeshPart	ReplicatedStorage.Armors.Pants.Hot Rod.RightLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Hot Rod.RightLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://17738627860
MeshPart	ReplicatedStorage.Armors.Pants.Hot Rod.RightUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Hot Rod.RightUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://17738591049
MeshPart	ReplicatedStorage.Armors.Pants.Hot Rod.LeftLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Hot Rod.LeftLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://17738627860
MeshPart	ReplicatedStorage.Armors.Pants.Hot Rod.LeftUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Hot Rod.LeftUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://17738591049
MeshPart	ReplicatedStorage.Armors.Pants.Correctional.RightLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Correctional.RightLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://115100521055573
MeshPart	ReplicatedStorage.Armors.Pants.Correctional.RightUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Correctional.RightUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://110344222256367
MeshPart	ReplicatedStorage.Armors.Pants.Correctional.LeftLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Correctional.LeftLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://115100521055573
MeshPart	ReplicatedStorage.Armors.Pants.Correctional.LeftUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Correctional.LeftUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://110344222256367
MeshPart	ReplicatedStorage.Armors.Pants.Tyrant.LeftUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Tyrant.LeftUpperLeg.Armor	rbxassetid://18311959120	rbxassetid://71710050769531
MeshPart	ReplicatedStorage.Armors.Pants.Tyrant.LeftLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Tyrant.LeftLowerLeg.Armor	rbxassetid://18311959118	rbxassetid://98694297379209
MeshPart	ReplicatedStorage.Armors.Pants.Tyrant.RightUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Tyrant.RightUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://71710050769531
MeshPart	ReplicatedStorage.Armors.Pants.Tyrant.RightLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Tyrant.RightLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://98694297379209
MeshPart	ReplicatedStorage.Armors.Pants.Nutcracker.RightLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Nutcracker.RightLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://80770763908089
MeshPart	ReplicatedStorage.Armors.Pants.Nutcracker.RightUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Nutcracker.RightUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://81078039863516
MeshPart	ReplicatedStorage.Armors.Pants.Nutcracker.LeftLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Nutcracker.LeftLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://80770763908089
MeshPart	ReplicatedStorage.Armors.Pants.Nutcracker.LeftUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Nutcracker.LeftUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://81078039863516
MeshPart	ReplicatedStorage.Armors.Pants.Tundra.LeftUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Tundra.LeftUpperLeg.Armor	rbxassetid://18311959120	rbxassetid://135002765642619
MeshPart	ReplicatedStorage.Armors.Pants.Tundra.LeftLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Tundra.LeftLowerLeg.Armor	rbxassetid://18311959118	rbxassetid://130064216453049
MeshPart	ReplicatedStorage.Armors.Pants.Tundra.RightUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Tundra.RightUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://135002765642619
MeshPart	ReplicatedStorage.Armors.Pants.Tundra.RightLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Tundra.RightLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://130064216453049
MeshPart	ReplicatedStorage.Armors.Pants.Elite Bunny.RightLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Elite Bunny.RightLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://91732075208180
MeshPart	ReplicatedStorage.Armors.Pants.Elite Bunny.RightUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Elite Bunny.RightUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://70369801824097
MeshPart	ReplicatedStorage.Armors.Pants.Elite Bunny.LeftLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Elite Bunny.LeftLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://91732075208180
MeshPart	ReplicatedStorage.Armors.Pants.Elite Bunny.LeftUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Elite Bunny.LeftUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://70369801824097
MeshPart	ReplicatedStorage.Armors.Pants.Player.LeftUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Player.LeftUpperLeg.Armor	rbxassetid://18311959120	rbxassetid://77785282622877
MeshPart	ReplicatedStorage.Armors.Pants.Player.LeftLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Player.LeftLowerLeg.Armor	rbxassetid://18311959118	rbxassetid://80609075559381
MeshPart	ReplicatedStorage.Armors.Pants.Player.RightUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Player.RightUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://77785282622877
MeshPart	ReplicatedStorage.Armors.Pants.Player.RightLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Player.RightLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://80609075559381
MeshPart	ReplicatedStorage.Armors.Pants.Bee.LeftUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Bee.LeftUpperLeg.Armor	rbxassetid://18311959120	rbxassetid://136690480586955
MeshPart	ReplicatedStorage.Armors.Pants.Bee.LeftLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Bee.LeftLowerLeg.Armor	rbxassetid://18311959118	rbxassetid://124649668092952
MeshPart	ReplicatedStorage.Armors.Pants.Bee.RightUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Bee.RightUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://136690480586955
MeshPart	ReplicatedStorage.Armors.Pants.Bee.RightLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Bee.RightLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://124649668092952
MeshPart	ReplicatedStorage.Armors.Pants.Pilot.RightLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Pilot.RightLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://116592348105905
MeshPart	ReplicatedStorage.Armors.Pants.Pilot.RightLowerLeg.Armor	rbxassetid://121375779216792	rbxassetid://105772425093112
MeshPart	ReplicatedStorage.Armors.Pants.Pilot.RightUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Pilot.RightUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://125575827032122
MeshPart	ReplicatedStorage.Armors.Pants.Pilot.RightUpperLeg.Armor	rbxassetid://127850083545041	rbxassetid://119983808084061
MeshPart	ReplicatedStorage.Armors.Pants.Pilot.LeftLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Pilot.LeftLowerLeg.Armor	rbxassetid://121375779216792	rbxassetid://105772425093112
MeshPart	ReplicatedStorage.Armors.Pants.Pilot.LeftLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://116592348105905
MeshPart	ReplicatedStorage.Armors.Pants.Pilot.LeftUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Pilot.LeftUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://125575827032122
MeshPart	ReplicatedStorage.Armors.Pants.Pilot.LeftUpperLeg.Armor	rbxassetid://102860251539034	rbxassetid://119983808084061
MeshPart	ReplicatedStorage.Armors.Pants.Abibas.RightLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Abibas.RightLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://15291382557
MeshPart	ReplicatedStorage.Armors.Pants.Abibas.RightUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Abibas.RightUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://15291381543
MeshPart	ReplicatedStorage.Armors.Pants.Abibas.LeftLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Abibas.LeftLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://15291382557
MeshPart	ReplicatedStorage.Armors.Pants.Abibas.LeftUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Abibas.LeftUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://15291381543
MeshPart	ReplicatedStorage.Armors.Pants.Brutus.LeftUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Brutus.LeftUpperLeg.Armor	rbxassetid://18311959120	rbxassetid://118295297306899
MeshPart	ReplicatedStorage.Armors.Pants.Brutus.LeftLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Brutus.LeftLowerLeg.Armor	rbxassetid://18311959118	rbxassetid://107889042439274
MeshPart	ReplicatedStorage.Armors.Pants.Brutus.RightUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Brutus.RightUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://118295297306899
MeshPart	ReplicatedStorage.Armors.Pants.Brutus.RightLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Brutus.RightLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://107889042439274
MeshPart	ReplicatedStorage.Armors.Pants.Boris.LeftUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Boris.LeftUpperLeg.Armor	rbxassetid://18311959120	rbxassetid://18311865364
MeshPart	ReplicatedStorage.Armors.Pants.Boris.LeftLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Boris.LeftLowerLeg.Armor	rbxassetid://18311959118	rbxassetid://18311870906
MeshPart	ReplicatedStorage.Armors.Pants.Boris.RightUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Pants.Boris.RightUpperLeg.Armor	rbxassetid://13686853816	rbxassetid://18311865364
MeshPart	ReplicatedStorage.Armors.Pants.Boris.RightLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Pants.Boris.RightLowerLeg.Armor	rbxassetid://13686853891	rbxassetid://18311870906
MeshPart	ReplicatedStorage.Armors.Shorts.Default.RightLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Shorts.Default.RightLowerLeg.Armor	rbxassetid://13686857393	rbxassetid://13686857469
MeshPart	ReplicatedStorage.Armors.Shorts.Default.RightUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Shorts.Default.RightUpperLeg.Armor	rbxassetid://13686857537	rbxassetid://13686857570
MeshPart	ReplicatedStorage.Armors.Shorts.Default.LeftLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Shorts.Default.LeftLowerLeg.Armor	rbxassetid://13686857393	rbxassetid://13686857469
MeshPart	ReplicatedStorage.Armors.Shorts.Default.LeftUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Shorts.Default.LeftUpperLeg.Armor	rbxassetid://13686857537	rbxassetid://13686857570
MeshPart	ReplicatedStorage.Armors.Shorts.Beach Day.RightLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Shorts.Beach Day.RightLowerLeg.Armor	rbxassetid://13686857393	rbxassetid://130666319336304
MeshPart	ReplicatedStorage.Armors.Shorts.Beach Day.RightUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Shorts.Beach Day.RightUpperLeg.Armor	rbxassetid://13686857537	rbxassetid://86928555782174
MeshPart	ReplicatedStorage.Armors.Shorts.Beach Day.LeftLowerLeg.Middle	rbxassetid://14649188563	
MeshPart	ReplicatedStorage.Armors.Shorts.Beach Day.LeftLowerLeg.Armor	rbxassetid://13686857393	rbxassetid://130666319336304
MeshPart	ReplicatedStorage.Armors.Shorts.Beach Day.LeftUpperLeg.Middle	rbxassetid://14649188564	
MeshPart	ReplicatedStorage.Armors.Shorts.Beach Day.LeftUpperLeg.Armor	rbxassetid://13686857537	rbxassetid://86928555782174
MeshPart	ReplicatedStorage.Armors.Tank Top.Default.UpperTorso.Middle	rbxassetid://14649188588	
MeshPart	ReplicatedStorage.Armors.Tank Top.Default.UpperTorso.Armor	rbxassetid://13686855238	rbxassetid://13686855293
MeshPart	ReplicatedStorage.Armors.Tank Top.Default.LowerTorso.Middle	rbxassetid://14649188580	
MeshPart	ReplicatedStorage.Armors.Tank Top.Default.LowerTorso.Armor	rbxassetid://13686855345	rbxassetid://13686855388
MeshPart	ReplicatedStorage.Armors.Wooden Chestplate.Default.RightUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Wooden Chestplate.Default.RightUpperArm.Armor	rbxassetid://14775957655	rbxassetid://14775957684
MeshPart	ReplicatedStorage.Armors.Wooden Chestplate.Default.UpperTorso.Middle	rbxassetid://14649188588	
MeshPart	ReplicatedStorage.Armors.Wooden Chestplate.Default.UpperTorso.Armor	rbxassetid://14775957636	rbxassetid://14775957684
MeshPart	ReplicatedStorage.Armors.Wooden Chestplate.Default.LeftUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Wooden Chestplate.Default.LeftUpperArm.Armor	rbxassetid://14775957732	rbxassetid://14775957684
MeshPart	ReplicatedStorage.Armors.Wooden Chestplate.Crimson Bunny.RightUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Wooden Chestplate.Crimson Bunny.RightUpperArm.Armor	rbxassetid://16885137149	rbxassetid://16885154838
MeshPart	ReplicatedStorage.Armors.Wooden Chestplate.Crimson Bunny.UpperTorso.Middle	rbxassetid://14649188588	
MeshPart	ReplicatedStorage.Armors.Wooden Chestplate.Crimson Bunny.UpperTorso.Armor	rbxassetid://16913847547	rbxassetid://16913859990
MeshPart	ReplicatedStorage.Armors.Wooden Chestplate.Crimson Bunny.LeftUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Wooden Chestplate.Crimson Bunny.LeftUpperArm.Armor	rbxassetid://16885137284	rbxassetid://16885154838
MeshPart	ReplicatedStorage.Armors.Cloth Headwrap.Default.Head.Armor	rbxassetid://13981348172	rbxassetid://13981348252
SpecialMesh	ReplicatedStorage.Armors.Cloth Headwrap.Default.Head.Middle.SpecialMesh		
MeshPart	ReplicatedStorage.Armors.Cloth Headwrap.Ninja.Head.Armor	rbxassetid://13981348172	rbxassetid://70845369061968
SpecialMesh	ReplicatedStorage.Armors.Cloth Headwrap.Ninja.Head.Middle.SpecialMesh		
MeshPart	ReplicatedStorage.Armors.Collared Shirt.Default.UpperTorso.Middle	rbxassetid://14649188588	
MeshPart	ReplicatedStorage.Armors.Collared Shirt.Default.UpperTorso.Armor	rbxassetid://13686854296	rbxassetid://13686854345
MeshPart	ReplicatedStorage.Armors.Collared Shirt.Default.LowerTorso.Middle	rbxassetid://14649188580	
MeshPart	ReplicatedStorage.Armors.Collared Shirt.Default.LowerTorso.Armor	rbxassetid://13686854170	rbxassetid://13686854218
MeshPart	ReplicatedStorage.Armors.Collared Shirt.Default.LeftUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Collared Shirt.Default.LeftUpperArm.Armor	rbxassetid://13686854571	rbxassetid://13686854624
MeshPart	ReplicatedStorage.Armors.Collared Shirt.Default.LeftLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Collared Shirt.Default.LeftLowerArm.Armor	rbxassetid://13686854675	rbxassetid://13686854716
MeshPart	ReplicatedStorage.Armors.Collared Shirt.Default.RightLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Collared Shirt.Default.RightLowerArm.Armor	rbxassetid://13686854675	rbxassetid://13686854716
MeshPart	ReplicatedStorage.Armors.Collared Shirt.Default.RightUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Collared Shirt.Default.RightUpperArm.Armor	rbxassetid://13686854571	rbxassetid://13686854624
